budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_str,keywords_str,production_companies_str,year,profit,roi,poster_url,trailer_url,synthetic_vibe,rag_content
63000000.0,"['Action', 'Science Fiction']",http://www.warnerbros.com/matrix,603,"['saving the world', 'artificial intelligence', 'man vs machine', 'philosophy', 'prophecy', 'martial arts', 'self sacrifice', 'fight', 'insurgence', 'virtual reality', 'dystopia', 'truth', 'cyberpunk', 'woman director', 'messiah', 'gnosticism']",en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",104.309993,"['Village Roadshow Pictures', 'Groucho II Film Partnership', 'Silver Pictures', 'Warner Bros.']","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-03-30,463517383.0,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Welcome to the Real World.,The Matrix,7.9,8907,"Action, Science Fiction","saving the world, artificial intelligence, man vs machine, philosophy, prophecy, martial arts, self sacrifice, fight, insurgence, virtual reality, dystopia, truth, cyberpunk, woman director, messiah, gnosticism","Village Roadshow Pictures, Groucho II Film Partnership, Silver Pictures, Warner Bros.",1999.0,400517383.0,7.357418777777778,https://image.tmdb.org/t/p/w500/p96dm7sCMn4VYAStA6siNz30G1r.jpg,https://www.youtube.com/watch?v=d0XTFAMmhrE,"Thought-provoking sci-fi experience, darkly lit cyberpunk landscapes, philosophical introspection...","Title: The Matrix. Vibe: Thought-provoking sci-fi experience, darkly lit cyberpunk landscapes, philosophical introspection.... Genres: Action, Science Fiction. Keywords: saving the world, artificial intelligence, man vs machine, philosophy, prophecy, martial arts, self sacrifice, fight, insurgence, virtual reality, dystopia, truth, cyberpunk, woman director, messiah, gnosticism"
90000000.0,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",http://www.sonypictures.com/homevideo/meninblack/,607,"['secret identity', 'sun glasses', 'undercover', 'space marine', 'illegal immigration', 'deportation', 'new identity', 'giant cockroach', 'cannon', 'flying saucer', 'stay permit', 'alien', 'fictional government agency']",en,Men in Black,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",104.121555,"['Amblin Entertainment', 'Columbia Pictures Corporation', 'Parkes+MacDonald Image Nation']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-02,589390539.0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Protecting the Earth from the scum of the universe.,Men in Black,6.9,4412,"Action, Adventure, Comedy, Science Fiction","secret identity, sun glasses, undercover, space marine, illegal immigration, deportation, new identity, giant cockroach, cannon, flying saucer, stay permit, alien, fictional government agency","Amblin Entertainment, Columbia Pictures Corporation, Parkes+MacDonald Image Nation",1997.0,499390539.0,6.548783766666666,https://image.tmdb.org/t/p/w500/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,https://www.youtube.com/watch?v=HYUd7AOw_lk,"Buddy-cop road-trip, witty banter humor, vibrant 90s colors...","Title: Men in Black. Vibe: Buddy-cop road-trip, witty banter humor, vibrant 90s colors.... Genres: Action, Adventure, Comedy, Science Fiction. Keywords: secret identity, sun glasses, undercover, space marine, illegal immigration, deportation, new identity, giant cockroach, cannon, flying saucer, stay permit, alien, fictional government agency"
110000000.0,"['Adventure', 'Science Fiction', 'Thriller']",http://www.thedivergentseries.movie/#insurgent,262500,"['based on novel', 'revolution', 'dystopia', 'sequel', 'dystopic future', 'young adult', '3d', 'divergent']",en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,103.718387,"['Summit Entertainment', 'Mandeville Films', 'Red Wagon Entertainment', 'NeoReel']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-18,295238201.0,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Choice Can Destroy You,Insurgent,6.2,3829,"Adventure, Science Fiction, Thriller","based on novel, revolution, dystopia, sequel, dystopic future, young adult, 3d, divergent","Summit Entertainment, Mandeville Films, Red Wagon Entertainment, NeoReel",2015.0,185238201.0,2.6839836454545454,https://image.tmdb.org/t/p/w500/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,https://www.youtube.com/watch?v=jfaqVegF2mo,"Turbulent high school social scene, gritty dystopian visuals...","Title: Insurgent. Vibe: Turbulent high school social scene, gritty dystopian visuals.... Genres: Adventure, Science Fiction, Thriller. Keywords: based on novel, revolution, dystopia, sequel, dystopic future, young adult, 3d, divergent"
60000000.0,"['Fantasy', 'Drama', 'Crime']",http://thegreenmile.warnerbros.com/,497,"['southern usa', 'black people', 'mentally disabled', 'based on novel', 'heal', 'death row', 'jail guard', 'great depression', 'prison guard', 'electric chair', 'magic realism', 'healing', 'death row inmate', '1930s']",en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",103.698022,"['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros.']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-10,284600000.0,189.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Miracles do happen.,The Green Mile,8.2,4048,"Fantasy, Drama, Crime","southern usa, black people, mentally disabled, based on novel, heal, death row, jail guard, great depression, prison guard, electric chair, magic realism, healing, death row inmate, 1930s","Castle Rock Entertainment, Darkwoods Productions, Warner Bros.",1999.0,224600000.0,4.743333333333333,https://image.tmdb.org/t/p/w500/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,https://www.youtube.com/watch?v=Bg7epsq0OIQ,"Slow-burning Southern night, eerie prison atmosphere, warm autumnal lighting...","Title: The Green Mile. Vibe: Slow-burning Southern night, eerie prison atmosphere, warm autumnal lighting.... Genres: Fantasy, Drama, Crime. Keywords: southern usa, black people, mentally disabled, based on novel, heal, death row, jail guard, great depression, prison guard, electric chair, magic realism, healing, death row inmate, 1930s"
190000000.0,['Action'],http://www.furious7.com/,168259,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']",en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,"['Universal Pictures', 'Original Film', 'Fuji Television Network', 'Dentsu', 'One Race Films', 'China Film Co.', 'Québec Production Services Tax Credit', 'Media Rights Capital (MRC)', 'Abu Dhabi Film Commission', 'Colorado Office of Film, Television & Media']","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-01,1506249360.0,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Vengeance Hits Home,Furious 7,7.3,4176,Action,"car race, speed, revenge, suspense, car, race, muscle car","Universal Pictures, Original Film, Fuji Television Network, Dentsu, One Race Films, China Film Co., Québec Production Services Tax Credit, Media Rights Capital (MRC), Abu Dhabi Film Commission, Colorado Office of Film, Television & Media",2015.0,1316249360.0,7.927628210526316,https://image.tmdb.org/t/p/w500/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,https://www.youtube.com/watch?v=B3Ms2yFvus0,"High-octane adrenaline rush, brooding post-coffee morning, high-speed car chases...","Title: Furious 7. Vibe: High-octane adrenaline rush, brooding post-coffee morning, high-speed car chases.... Genres: Action. Keywords: car race, speed, revenge, suspense, car, race, muscle car"
100000000.0,"['Action', 'Thriller', 'Science Fiction']",,280,"['cyborg', 'shotgun', 'post-apocalyptic', 'dystopia', 'moral ambiguity', 'mental institution', 'violence', 'fictional war', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase']",en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",101.74155,"['Lightstorm Entertainment', 'Pacific Western', 'Canal+', 'Carolco Pictures', 'T2 Productions']","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-07-01,520000000.0,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,It's nothing personal.,Terminator 2: Judgment Day,7.7,4185,"Action, Thriller, Science Fiction","cyborg, shotgun, post-apocalyptic, dystopia, moral ambiguity, mental institution, violence, fictional war, morphing, nuclear weapons, shape shifter, savior, catch phrase","Lightstorm Entertainment, Pacific Western, Canal+, Carolco Pictures, T2 Productions",1991.0,420000000.0,5.2,https://image.tmdb.org/t/p/w500/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg,https://www.youtube.com/watch?v=DX1Y8e7i6cw,"Tense late-night adrenaline rush, gritty industrial textures, cyberpunk futurism...","Title: Terminator 2: Judgment Day. Vibe: Tense late-night adrenaline rush, gritty industrial textures, cyberpunk futurism.... Genres: Action, Thriller, Science Fiction. Keywords: cyborg, shotgun, post-apocalyptic, dystopia, moral ambiguity, mental institution, violence, fictional war, morphing, nuclear weapons, shape shifter, savior, catch phrase"
140000000.0,"['Adventure', 'Drama', 'Action']",http://www.exodusgodsandkings.com/,147441,"['moses', 'bible', 'ancient egypt', '3d', 'ramses']",en,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",101.599427,"['Scott Free Productions', 'Chernin Entertainment', 'Babieka', 'Volcano Films']","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-03,268031828.0,150.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Once brothers, now enemies.",Exodus: Gods and Kings,5.6,1921,"Adventure, Drama, Action","moses, bible, ancient egypt, 3d, ramses","Scott Free Productions, Chernin Entertainment, Babieka, Volcano Films",2014.0,128031828.0,1.9145130571428568,https://image.tmdb.org/t/p/w500/uaDj37JtvLan9tihxZ18e6qL33b.jpg,https://www.youtube.com/watch?v=6k8qeqZycgE,"Epic desert odyssey, sun-scorched ancient landscapes, sense of liberation...","Title: Exodus: Gods and Kings. Vibe: Epic desert odyssey, sun-scorched ancient landscapes, sense of liberation.... Genres: Adventure, Drama, Action. Keywords: moses, bible, ancient egypt, 3d, ramses"
150000000.0,"['Adventure', 'Fantasy', 'Family']",http://harrypotter.warnerbros.com/,674,"['magic', 'dying and death', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'chosen one', 'black magic', 'boarding school', 'vision', 'tournament', 'teenager', 'wizard', 'teenage hero', 'based on young adult novel']",en,Harry Potter and the Goblet of Fire,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",101.250416,"['Patalex IV Productions Limited', 'Warner Bros.', 'Heyday Films']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-11-05,895921036.0,157.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Dark And Difficult Times Lie Ahead.,Harry Potter and the Goblet of Fire,7.5,5608,"Adventure, Fantasy, Family","magic, dying and death, broom, sorcerer's apprentice, school of witchcraft, chosen one, black magic, boarding school, vision, tournament, teenager, wizard, teenage hero, based on young adult novel","Patalex IV Productions Limited, Warner Bros., Heyday Films",2005.0,745921036.0,5.9728069066666665,https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,https://www.youtube.com/watch?v=4xkFJgcCQRE,"Nostalgic back-to-school vibe, warm magical realism, coming-of-age introspection...","Title: Harry Potter and the Goblet of Fire. Vibe: Nostalgic back-to-school vibe, warm magical realism, coming-of-age introspection.... Genres: Adventure, Fantasy, Family. Keywords: magic, dying and death, broom, sorcerer's apprentice, school of witchcraft, chosen one, black magic, boarding school, vision, tournament, teenager, wizard, teenage hero, based on young adult novel"
95000000.0,"['Romance', 'Fantasy', 'Family', 'Drama']",http://movies.disney.com/cinderella,150689,"['cinderella', 'magic', 'prince', 'fairy tale', 'kingdom', 'royalty', 'orphan', 'lost shoe', 'evil stepmother', 'retelling']",en,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",101.187052,"['Walt Disney Pictures', 'Genre Films', 'Beagle Pug Films', 'Allison Shearmur Productions']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-12,543514353.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Midnight is just the beginning.,Cinderella,6.7,2374,"Romance, Fantasy, Family, Drama","cinderella, magic, prince, fairy tale, kingdom, royalty, orphan, lost shoe, evil stepmother, retelling","Walt Disney Pictures, Genre Films, Beagle Pug Films, Allison Shearmur Productions",2015.0,448514353.0,5.721203715789474,https://image.tmdb.org/t/p/w500/j91LJmcWo16CArFOoapsz84bwxb.jpg,https://www.youtube.com/watch?v=n44EWI92Tc8,"Whimsical fairy tale evening, soft candlelit romance, vintage ballgown elegance...","Title: Cinderella. Vibe: Whimsical fairy tale evening, soft candlelit romance, vintage ballgown elegance.... Genres: Romance, Fantasy, Family, Drama. Keywords: cinderella, magic, prince, fairy tale, kingdom, royalty, orphan, lost shoe, evil stepmother, retelling"
2000000.0,"['Horror', 'Thriller']",,270303,"['chase', 'supernatural', 'friends', 'vision', 'school', 'young adult', 'followed']",en,It Follows,"For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",100.876794,"['Northern Lights Films', 'Animal Kingdom', 'Two Flints']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-04,14674076.0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"It doesn't think, it doesn't feel, it doesn't give up",It Follows,6.6,1832,"Horror, Thriller","chase, supernatural, friends, vision, school, young adult, followed","Northern Lights Films, Animal Kingdom, Two Flints",2015.0,12674076.0,7.337038,https://image.tmdb.org/t/p/w500/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,https://www.youtube.com/watch?v=zoNa1WH3GR8,"Anxious high school anxiety, darkly lit claustrophobic atmosphere...","Title: It Follows. Vibe: Anxious high school anxiety, darkly lit claustrophobic atmosphere.... Genres: Horror, Thriller. Keywords: chase, supernatural, friends, vision, school, young adult, followed"
135000000.0,"['Western', 'Drama', 'Adventure', 'Thriller']",http://www.foxmovies.com/movies/the-revenant,281957,"['father son relationship', 'rape', 'based on novel', 'mountains', 'winter', 'grizzly bear', 'wilderness', 'frontier', 'revenge', 'murder', 'native american', 'survival', 'bear', 'snow', 'violence', 'animal death', 'bear attack', 'death of son', 'based on true events', 'fur trapper']",en,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",100.635882,"['Regency Enterprises', 'Appian Way', 'CatchPlay', 'Anonymous Content', 'New Regency Pictures', 'Hong Kong Alpha Motion Pictures Co.', 'RatPac Entertainment', 'M Productions', 'Monarchy Enterprises S.a.r.l.']","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-12-25,532950503.0,156.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"(n. One who has returned, as if from the dead.)",The Revenant,7.3,6396,"Western, Drama, Adventure, Thriller","father son relationship, rape, based on novel, mountains, winter, grizzly bear, wilderness, frontier, revenge, murder, native american, survival, bear, snow, violence, animal death, bear attack, death of son, based on true events, fur trapper","Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., RatPac Entertainment, M Productions, Monarchy Enterprises S.a.r.l.",2015.0,397950503.0,3.947781503703704,https://image.tmdb.org/t/p/w500/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,https://www.youtube.com/watch?v=LoebZZ8K5N0,"Harsh wilderness survival, muted color palette, raw brutality...","Title: The Revenant. Vibe: Harsh wilderness survival, muted color palette, raw brutality.... Genres: Western, Drama, Adventure, Thriller. Keywords: father son relationship, rape, based on novel, mountains, winter, grizzly bear, wilderness, frontier, revenge, murder, native american, survival, bear, snow, violence, animal death, bear attack, death of son, based on true events, fur trapper"
110000000.0,"['Action', 'Drama', 'Thriller']",http://www.sanandreasmovie.com/,254128,"['california', 'earthquake', 'catastrophe', 'disaster film', '3d', 'san andreas', 'san andreas california', 'rescue operation']",en,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",100.412364,"['New Line Cinema', 'Village Roadshow Pictures', 'Warner Bros.', 'Flynn Picture Company']","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2015-05-27,470490832.0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,6.0,2968,"Action, Drama, Thriller","california, earthquake, catastrophe, disaster film, 3d, san andreas, san andreas california, rescue operation","New Line Cinema, Village Roadshow Pictures, Warner Bros., Flynn Picture Company",2015.0,360490832.0,4.277189381818181,https://image.tmdb.org/t/p/w500/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,https://www.youtube.com/watch?v=F1ZewAPl7L0,"Intense rescue mission, rugged disaster film grit, adrenaline-fueled helicopter ride...","Title: San Andreas. Vibe: Intense rescue mission, rugged disaster film grit, adrenaline-fueled helicopter ride.... Genres: Action, Drama, Thriller. Keywords: california, earthquake, catastrophe, disaster film, 3d, san andreas, san andreas california, rescue operation"
37000000.0,"['Comedy', 'Crime']",http://werethemillers.warnerbros.com,138832,"['mexico', 'police', 'gang', 'drug smuggling', 'drug', 'family']",en,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,100.348805,"['New Line Cinema', 'BenderSpink', 'Heyday Films', 'Newman/Tooley Films', 'Vincent Newman Entertainment', 'Slap Happy Productions (II)']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-08-07,269994119.0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,-If anyone asks.,We're the Millers,6.8,2972,"Comedy, Crime","mexico, police, gang, drug smuggling, drug, family","New Line Cinema, BenderSpink, Heyday Films, Newman/Tooley Films, Vincent Newman Entertainment, Slap Happy Productions (II)",2013.0,232994119.0,7.297138351351351,https://image.tmdb.org/t/p/w500/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg,https://www.youtube.com/watch?v=O7NHfAzg7Yg,"Quirky road trip, warm summer vibes, laid-back humor...","Title: We're the Millers. Vibe: Quirky road trip, warm summer vibes, laid-back humor.... Genres: Comedy, Crime. Keywords: mexico, police, gang, drug smuggling, drug, family"
145000000.0,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",http://www.howtotrainyourdragon.com/,82702,"['father son relationship', 'wife husband relationship', 'sacrifice', 'viking', 'sequel', 'rescue', 'dragon', 'mother son relationship', 'death of husband', 'warrior', '3d']",en,How to Train Your Dragon 2,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",100.21391,"['DreamWorks Animation', 'Mad Hatter Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-12,609123048.0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The training is over.,How to Train Your Dragon 2,7.6,3106,"Fantasy, Action, Adventure, Animation, Comedy, Family","father son relationship, wife husband relationship, sacrifice, viking, sequel, rescue, dragon, mother son relationship, death of husband, warrior, 3d","DreamWorks Animation, Mad Hatter Entertainment",2014.0,464123048.0,4.200848606896551,https://image.tmdb.org/t/p/w500/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,https://www.youtube.com/watch?v=1Y0erVF9cLI,"Mirthful fantasy adventure, whimsical 3D textures, sunny Scandinavian landscape...","Title: How to Train Your Dragon 2. Vibe: Mirthful fantasy adventure, whimsical 3D textures, sunny Scandinavian landscape.... Genres: Fantasy, Action, Adventure, Animation, Comedy, Family. Keywords: father son relationship, wife husband relationship, sacrifice, viking, sequel, rescue, dragon, mother son relationship, death of husband, warrior, 3d"
200000000.0,"['Drama', 'Romance', 'Thriller']",http://www.titanicmovie.com,597,"['shipwreck', 'iceberg', 'ship', 'panic', 'titanic', 'ocean liner', 'epic', 'rich woman - poor man', 'love', 'disaster', 'tragic love', 'class differences', 'imax', 'star crossed lovers', 'steerage', 'salvage', 'rich snob', '3d', '1910s']",en,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",100.025899,"['Paramount Pictures', 'Twentieth Century Fox Film Corporation', 'Lightstorm Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-18,1845034188.0,194.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Nothing on Earth could come between them.,Titanic,7.5,7562,"Drama, Romance, Thriller","shipwreck, iceberg, ship, panic, titanic, ocean liner, epic, rich woman - poor man, love, disaster, tragic love, class differences, imax, star crossed lovers, steerage, salvage, rich snob, 3d, 1910s","Paramount Pictures, Twentieth Century Fox Film Corporation, Lightstorm Entertainment",1997.0,1645034188.0,9.22517094,https://image.tmdb.org/t/p/w500/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,https://www.youtube.com/watch?v=wO44qBPBG4c,"Tragic ocean voyage, melancholic blue-grey hues, emotional introspection...","Title: Titanic. Vibe: Tragic ocean voyage, melancholic blue-grey hues, emotional introspection.... Genres: Drama, Romance, Thriller. Keywords: shipwreck, iceberg, ship, panic, titanic, ocean liner, epic, rich woman - poor man, love, disaster, tragic love, class differences, imax, star crossed lovers, steerage, salvage, rich snob, 3d, 1910s"
120000000.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']",,50620,"['vampire', 'romance', 'villainess', 'super strength', 'imprinting', 'cross breed', 'bloodsucker', 'grudge', 'vampire vs vampire', 'chief of police', 'dhampir', 'forks washington', 'wolf pack', 'misinformation', 'seeing the future', 'fang vamp']",en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",99.687084,"['Summit Entertainment', 'Sunswept Entertainment', 'Temple Hill Entertainment']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-11-13,829000000.0,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The epic finale that will live forever,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,"Adventure, Fantasy, Drama, Romance","vampire, romance, villainess, super strength, imprinting, cross breed, bloodsucker, grudge, vampire vs vampire, chief of police, dhampir, forks washington, wolf pack, misinformation, seeing the future, fang vamp","Summit Entertainment, Sunswept Entertainment, Temple Hill Entertainment",2012.0,709000000.0,6.908333333333333,https://image.tmdb.org/t/p/w500/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,https://www.youtube.com/watch?v=bUXjqQ4GKRg,"Intimate wedding day romance, lush vampire world aesthetic, mystical forest atmosphere...","Title: The Twilight Saga: Breaking Dawn - Part 2. Vibe: Intimate wedding day romance, lush vampire world aesthetic, mystical forest atmosphere.... Genres: Adventure, Fantasy, Drama, Romance. Keywords: vampire, romance, villainess, super strength, imprinting, cross breed, bloodsucker, grudge, vampire vs vampire, chief of police, dhampir, forks washington, wolf pack, misinformation, seeing the future, fang vamp"
